Depdelay,Airline,Origin,Deptime,Airtime,Distance,Carrier,Weather,Lateaircraft
1,UA,IL,19,141,1041,0,0,0
1,UA,NJ,13,170,1023,1,0,1
1,UA,NJ,21,174,1400,1,0,1
0,UA,MA,7,260,1754,0,0,0
1,UA,NJ,22,75,529,0,0,0
0,UA,MA,7,359,2704,0,0,0
0,UA,IL,11,237,1744,0,0,0
1,UA,IL,15,82,622,1,0,1
1,UA,MA,6,196,1597,1,0,0
0,UA,IL,9,46,316,0,0,0
1,UA,NJ,20,87,628,0,0,0
0,UA,IL,14,87,723,0,0,0
0,UA,NJ,7,238,1605,0,0,0
0,UA,NJ,7,318,2402,0,0,0
0,UA,NJ,18,325,2454,0,0,0
1,UA,IL,21,62,416,1,0,1
1,UA,NJ,21,101,748,1,0,1
0,UA,IL,19,181,888,0,0,0
0,UA,IL,16,100,733,0,0,0
1,UA,IL,21,225,1721,1,0,1
0,UA,NJ,7,132,997,0,0,0
1,UA,IL,22,205,1514,0,0,0
1,UA,IL,18,122,1012,0,0,0
0,UA,IL,12,235,1721,0,0,0
0,UA,NJ,14,104,748,0,0,0
1,UA,NJ,21,275,2133,1,0,1
1,UA,IL,16,96,719,1,0,1
1,UA,IL,22,86,622,0,0,1
0,UA,IL,18,76,588,0,0,0
1,UA,IL,14,247,1846,0,0,0
0,UA,IL,19,55,334,0,0,0
0,UA,IL,10,518,4243,0,0,0
0,UA,IL,7,149,1197,0,0,0
1,UA,MA,8,358,2704,0,0,0
0,UA,IL,8,124,1005,0,0,0
0,UA,MA,4,127,867,0,0,0
1,UA,IL,13,520,4184,1,0,0
1,UA,NJ,17,223,1605,1,0,1
1,UA,NJ,15,216,1605,1,0,1
0,UA,IL,19,100,733,0,0,0
0,UA,NJ,9,323,2434,0,0,0
0,UA,NJ,19,343,2500,0,0,0
0,UA,NJ,8,88,631,0,0,0
1,UA,MA,18,346,2704,1,0,1
0,UA,NJ,13,197,1569,0,0,0
0,UA,IL,8,194,1514,0,0,0
1,UA,MA,10,52,200,0,0,0
1,UA,NJ,14,319,2454,0,0,0
1,UA,NJ,21,272,1969,1,0,1
0,UA,IL,12,227,1723,0,0,0
0,UA,IL,6,102,802,0,0,0
1,UA,NJ,22,65,416,0,0,1
1,UA,NJ,0,,284,0,0,0
1,UA,NJ,16,52,319,0,0,0
1,UA,NJ,16,162,1167,1,0,1
0,UA,NJ,21,286,2227,0,0,0
0,UA,NJ,11,170,1065,0,0,0
0,UA,NJ,5,172,1372,0,0,0
0,UA,NJ,6,96,628,0,0,0
1,UA,NJ,0,44,200,0,0,1
1,UA,NJ,19,49,200,0,0,1
0,UA,NJ,7,54,200,0,0,0
0,UA,NJ,8,110,748,0,0,0
1,UA,NJ,22,29,116,0,0,0
0,UA,NJ,12,195,1504,0,0,0
1,UA,NJ,9,186,1504,1,0,0
0,UA,NJ,9,106,746,0,0,0
1,UA,NJ,8,252,1882,1,0,0
1,UA,MA,9,348,2704,1,0,1
1,UA,IL,12,58,416,0,0,0
0,UA,IL,14,23,108,0,0,0
1,UA,IL,7,232,1846,0,0,0
1,UA,IL,22,63,403,1,0,1
1,UA,IL,18,94,723,0,0,0
1,UA,NJ,20,305,2425,1,0,1
0,UA,IL,13,131,1041,0,0,0
0,UA,IL,6,72,528,0,0,0
1,UA,IL,20,242,1671,1,0,1
0,UA,IL,13,95,646,0,0,0
1,UA,IL,8,112,900,0,0,0
0,UA,IL,8,120,977,0,0,0
1,UA,NJ,17,86,529,1,0,1
0,UA,IL,9,83,612,0,0,0
1,UA,IL,14,125,888,0,0,0
1,UA,NJ,22,214,1605,0,0,1
0,UA,MA,5,236,1754,0,0,0
1,UA,IL,9,100,783,0,0,0
0,UA,IL,21,104,802,0,0,0
1,UA,IL,19,102,802,0,0,1
0,UA,IL,19,47,316,0,0,0
0,UA,IL,9,99,763,0,0,0
1,UA,IL,8,83,606,1,0,1
1,UA,IL,8,89,588,1,0,0
1,UA,MA,20,208,1597,0,0,1
0,UA,IL,6,225,1744,0,0,0
1,UA,IL,11,103,719,1,0,1
0,UA,IL,7,245,1723,0,0,0
1,UA,IL,10,170,1185,0,0,0
1,UA,IL,21,67,397,0,0,0
0,UA,IL,21,178,1250,0,0,0
1,UA,IL,10,243,1781,1,0,0
0,UA,IL,21,89,646,0,0,0
0,UA,IL,7,241,1739,0,0,0
0,UA,IL,15,26,108,0,0,0
0,UA,IL,17,117,1005,0,0,0
0,UA,IL,12,116,925,0,0,0
0,UA,IL,15,106,802,0,0,0
0,UA,IL,11,145,1120,0,0,0
0,UA,IL,6,242,1846,0,0,0
0,UA,MA,7,57,200,0,0,0
1,UA,NJ,18,334,2402,0,0,0
0,UA,IL,10,101,802,0,0,0
0,UA,MA,9,322,2611,0,0,0
0,UA,NJ,5,100,719,0,0,0
0,UA,NJ,9,281,2227,0,0,0
1,UA,MA,23,80,413,0,0,1
0,UA,IL,10,196,1514,0,0,0
1,UA,NJ,19,60,404,1,0,0
0,UA,IL,10,122,925,0,0,0
0,UA,IL,9,194,1352,0,0,0
0,UA,IL,5,113,733,0,0,0
0,UA,MA,5,55,200,0,0,0
0,UA,IL,12,59,403,0,0,0
0,UA,IL,18,150,1182,0,0,0
1,UA,IL,12,159,1182,1,0,0
1,UA,NJ,22,46,200,1,0,0
0,UA,IL,19,85,588,0,0,0
1,UA,MA,23,53,200,1,0,1
1,UA,NJ,15,50,200,0,0,1
0,UA,IL,6,110,925,0,0,0
1,UA,NJ,19,222,1605,0,0,1
0,UA,NJ,6,170,1400,0,0,0
1,UA,IL,20,117,925,1,0,1
0,UA,IL,7,98,760,0,0,0
1,UA,NJ,18,123,719,0,0,0
1,UA,IL,23,126,888,1,0,1
1,UA,IL,11,130,888,1,0,0
1,UA,IL,14,75,528,1,0,1
0,UA,IL,19,226,1726,0,0,0
0,UA,NJ,6,100,719,0,0,0
0,UA,IL,21,76,588,0,0,0
0,UA,IL,17,99,719,0,0,0
0,UA,IL,7,260,2072,0,0,0
1,UA,IL,16,98,719,0,0,0
1,UA,NJ,17,94,212,0,0,1
1,UA,NJ,9,304,2565,0,0,0
1,UA,NJ,19,163,1008,1,0,1
1,UA,NJ,21,137,997,1,0,1
1,UA,NJ,14,330,2565,0,0,0
1,UA,NJ,16,38,199,1,0,1
1,UA,NJ,11,302,2454,0,0,0
0,UA,IL,14,46,296,0,0,0
1,UA,MA,11,51,200,0,0,0
1,UA,IL,13,128,888,1,0,0
1,UA,NJ,9,152,937,1,0,1
0,UA,IL,13,123,977,0,0,0
0,UA,MA,9,54,200,0,0,0
0,UA,NJ,13,328,2402,0,0,0
1,UA,NJ,20,45,200,0,0,0
0,UA,IL,6,97,717,0,0,0
0,UA,IL,9,242,1846,0,0,0
0,UA,NJ,12,137,997,0,0,0
1,UA,NJ,18,327,2565,1,0,0
1,UA,IL,20,248,1829,1,0,0
0,UA,NJ,10,328,2565,0,0,0
0,UA,NJ,16,315,2454,0,0,0
1,UA,NJ,15,176,1372,0,0,0
1,UA,NJ,8,101,708,0,0,1
1,UA,NJ,21,145,1068,0,0,1
1,UA,IL,19,170,1162,0,0,1
0,UA,NJ,10,104,746,0,0,0
1,UA,NJ,7,321,2565,1,0,0
0,UA,IL,7,238,1721,0,0,0
1,UA,NJ,23,180,1504,0,0,1
1,UA,IL,15,221,1744,0,0,0
1,UA,NJ,18,332,2425,1,0,1
0,UA,IL,13,246,1846,0,0,0
0,UA,MA,6,333,2611,0,0,0
0,UA,NJ,10,101,719,0,0,0
0,UA,IL,21,95,719,0,0,0
1,UA,NJ,18,181,1400,1,0,0
1,UA,IL,21,100,783,1,0,0
1,UA,NJ,9,89,645,1,0,0
0,UA,NJ,6,,997,0,0,0
0,UA,NJ,11,293,2227,0,0,0
1,UA,NJ,15,154,1065,1,0,1
1,UA,NJ,7,143,937,1,0,0
1,UA,NJ,17,144,997,1,0,1
1,UA,MA,13,221,1597,0,0,0
0,UA,NJ,10,81,550,0,0,0
0,UA,IL,8,221,1726,0,0,0
1,UA,NJ,20,141,1023,1,0,1
1,UA,IL,18,79,594,0,0,0
0,UA,NJ,6,281,2227,0,0,0
1,UA,IL,7,109,925,0,0,1
0,UA,IL,15,121,977,0,0,0
0,UA,IL,10,243,1846,0,0,0
0,UA,IL,19,251,1846,0,0,0
0,UA,IL,15,64,413,0,0,0
0,UA,NJ,15,335,2565,0,0,0
1,UA,IL,6,94,723,0,0,0
0,UA,IL,8,55,334,0,0,0
0,UA,IL,12,56,334,0,0,0
0,UA,NJ,16,329,2402,0,0,0
1,UA,NJ,15,44,200,0,0,1
0,UA,IL,5,117,867,0,0,0
0,UA,IL,14,108,733,0,0,0
1,UA,IL,18,249,1721,1,0,1
1,UA,NJ,20,140,997,0,0,1
0,UA,NJ,6,43,200,0,0,0
1,UA,IL,7,101,719,0,0,0
1,UA,NJ,20,102,719,0,0,0
1,UA,IL,20,107,900,0,0,1
0,UA,IL,15,198,1440,0,0,0
1,UA,NJ,18,327,2454,1,0,0
1,UA,MA,15,127,867,0,0,0
0,UA,NJ,15,303,2227,0,0,0
1,UA,NJ,8,308,2425,1,0,0
0,UA,IL,10,222,1723,0,0,0
1,UA,NJ,17,334,2565,0,0,0
1,UA,MA,13,122,867,0,0,0
1,UA,IL,9,81,612,1,0,0
1,UA,NJ,0,143,1023,1,0,1
1,UA,NJ,21,338,2434,1,0,1
1,UA,NJ,8,177,1068,1,0,0
1,UA,NJ,21,193,1608,1,0,1
1,UA,NJ,15,152,1023,1,0,1
1,UA,NJ,22,144,1085,1,0,1
0,UA,IL,12,226,1744,0,0,0
1,UA,NJ,14,183,1400,0,0,0
0,UA,IL,6,87,646,0,0,0
0,UA,NJ,8,59,404,0,0,0
0,UA,NJ,12,138,937,0,0,0
1,UA,NJ,21,334,2565,0,0,0
0,UA,NJ,8,188,1608,0,0,0
0,UA,NJ,15,330,2565,0,0,0
1,UA,IL,12,98,760,1,0,1
1,UA,IL,7,82,612,0,0,0
1,UA,NJ,13,104,746,1,0,1
0,UA,IL,7,223,1744,0,0,0
1,UA,NJ,6,331,2565,1,0,0
1,UA,IL,10,163,1162,1,0,1
0,UA,IL,18,84,599,0,0,0
0,UA,IL,19,243,1846,0,0,0
1,UA,IL,14,60,409,0,0,0
1,UA,IL,8,64,416,0,0,1
0,UA,IL,15,27,137,0,0,0
1,UA,IL,15,59,409,0,0,0
1,UA,NJ,7,143,1023,1,0,1
1,UA,MA,17,51,200,0,0,1
1,UA,IL,9,109,867,1,0,0
0,UA,NJ,19,129,937,0,0,0
0,UA,NJ,11,190,1085,0,0,0
0,UA,IL,6,59,334,0,0,0
1,UA,IL,23,244,1846,0,0,1
0,UA,IL,5,92,612,0,0,0
1,UA,NJ,6,148,1065,1,0,1
0,UA,IL,15,126,925,0,0,0
1,UA,NJ,14,89,583,1,0,1
0,UA,IL,14,170,1197,0,0,0
1,UA,IL,15,365,2846,0,0,0
0,UA,IL,7,60,413,0,0,0
0,UA,IL,15,63,403,0,0,0
0,UA,IL,9,364,2846,0,0,0
1,UA,IL,21,86,612,0,0,0
0,UA,IL,7,131,1012,0,0,0
0,UA,NJ,11,213,1605,0,0,0
0,UA,MA,7,204,1597,0,0,0
0,UA,MA,10,120,867,0,0,0
1,UA,NJ,19,148,1085,1,0,0
0,UA,IL,12,100,802,0,0,0
1,UA,IL,19,125,867,0,0,1
1,UA,IL,21,112,925,0,0,1
1,UA,IL,16,261,1846,1,0,0
1,UA,MA,22,54,200,0,0,1
0,UA,IL,21,223,1744,0,0,0
1,UA,IL,18,144,1197,1,0,0
0,UA,NJ,16,103,719,0,0,0
0,UA,IL,15,64,334,0,0,0
0,UA,IL,7,106,733,0,0,0
1,UA,NJ,0,298,2454,1,0,1
0,UA,IL,15,230,1726,0,0,0
0,UA,IL,6,105,733,0,0,0
1,UA,NJ,0,124,937,1,0,1
1,UA,NJ,9,290,2454,0,0,0
0,UA,IL,21,,196,0,0,0
0,UA,IL,5,78,606,0,0,0
1,UA,NJ,21,307,2454,1,0,1
1,UA,NJ,6,65,416,1,0,0
0,UA,IL,14,126,925,0,0,0
1,UA,MA,20,239,1754,1,0,1
1,UA,IL,19,116,925,0,0,0
1,UA,NJ,12,184,1085,1,0,1
0,UA,IL,10,242,1829,0,0,0
0,UA,NJ,9,45,200,0,0,0
0,UA,MA,5,57,200,0,0,0
1,UA,NJ,9,185,1400,1,0,1
0,UA,NJ,18,332,2434,0,0,0
1,UA,NJ,22,194,1585,1,0,1
1,UA,IL,7,244,1846,0,0,0
0,UA,IL,6,41,264,0,0,0
0,UA,IL,21,91,723,0,0,0
0,UA,IL,14,99,760,0,0,0
0,UA,IL,15,346,2785,0,0,0
1,UA,IL,11,52,296,0,0,0
0,UA,NJ,6,39,212,0,0,0
1,UA,NJ,23,53,200,1,0,1
0,UA,IL,7,113,867,0,0,0
1,UA,NJ,16,131,937,0,0,0
0,UA,NJ,7,97,719,0,0,0
0,UA,IL,21,44,316,0,0,0
1,UA,IL,18,89,642,0,0,0
0,UA,IL,8,102,733,0,0,0
1,UA,NJ,20,53,212,1,0,1
0,UA,IL,11,124,1005,0,0,0
1,UA,IL,1,67,474,1,0,0
0,UA,IL,12,266,1846,0,0,0
0,UA,IL,11,128,888,0,0,0
0,UA,NJ,14,339,2565,0,0,0
1,UA,IL,21,27,137,1,0,0
0,UA,IL,10,104,733,0,0,0
0,UA,NJ,9,316,2434,0,0,0
0,UA,IL,21,80,612,0,0,0
1,UA,IL,6,49,316,0,0,0
1,UA,IL,20,99,802,0,0,0
0,UA,IL,10,144,1005,0,0,0
0,UA,MA,8,119,867,0,0,0
0,UA,IL,22,55,334,0,0,0
0,UA,IL,8,104,802,0,0,0
1,UA,IL,9,240,1846,0,0,0
0,UA,IL,18,173,888,0,0,0
0,UA,NJ,5,309,2454,0,0,0
1,UA,NJ,14,100,719,1,0,1
0,UA,NJ,15,322,2454,0,0,0
1,UA,NJ,20,349,2565,1,0,0
0,UA,IL,8,115,925,0,0,0
1,UA,NJ,15,103,719,0,0,0
0,UA,IL,18,249,1846,0,0,0
0,UA,IL,7,142,1120,0,0,0
0,UA,IL,21,250,1846,0,0,0
0,UA,IL,13,62,413,0,0,0
0,UA,NJ,14,138,937,0,0,0
0,UA,IL,10,188,1440,0,0,0
1,UA,MA,17,336,2611,0,0,0
1,UA,NJ,21,145,1065,0,0,1
0,UA,IL,5,122,888,0,0,0
1,UA,NJ,8,315,2454,1,0,1
0,UA,IL,18,46,316,0,0,0
0,UA,MA,8,46,200,0,0,0
0,UA,NJ,7,149,1065,0,0,0
1,UA,IL,19,102,733,0,0,1
1,UA,NJ,16,178,1400,0,0,0
0,UA,IL,23,233,1744,0,0,0
0,UA,IL,12,105,733,0,0,0
0,UA,IL,18,74,528,0,0,0
0,UA,IL,7,125,888,0,0,0
0,UA,IL,11,95,773,0,0,0
0,UA,IL,19,174,1185,0,0,0
1,UA,IL,21,113,867,0,0,1
0,UA,IL,8,189,1440,0,0,0
1,UA,NJ,21,279,2227,1,0,1
1,UA,IL,16,131,678,0,0,0
0,UA,NJ,10,182,1400,0,0,0
1,UA,IL,19,103,717,0,0,0
0,UA,IL,14,73,474,0,0,0
0,UA,IL,6,125,1005,0,0,0
0,UA,MA,11,242,1754,0,0,0
0,UA,IL,19,234,1723,0,0,0
1,UA,IL,20,113,867,0,0,0
1,UA,MA,21,204,1597,0,0,1
1,UA,IL,16,250,1739,1,0,0
0,UA,IL,21,92,678,0,0,0
1,UA,IL,13,97,678,0,0,0
1,UA,NJ,9,320,2565,1,0,1
0,UA,IL,5,107,719,0,0,0
1,UA,IL,10,236,1721,0,0,0
1,UA,IL,9,78,588,1,0,1
1,UA,IL,19,97,678,0,0,0
0,UA,IL,18,86,612,0,0,0
1,UA,IL,15,,612,0,0,0
1,UA,IL,19,97,719,0,0,0
1,UA,IL,12,122,719,0,0,0
1,UA,NJ,0,96,746,1,0,1
0,UA,NJ,21,52,246,0,0,0
0,UA,MA,16,125,867,0,0,0
1,UA,IL,20,206,1514,0,0,1
1,UA,IL,17,93,622,0,0,0
0,UA,IL,15,223,1744,0,0,0
0,UA,NJ,6,270,2133,0,0,0
0,UA,IL,18,94,760,0,0,0
1,UA,IL,15,124,867,0,0,0
1,UA,NJ,18,108,746,1,0,1
1,UA,IL,14,226,1744,1,0,0
1,UA,MA,23,364,2704,1,0,1
0,UA,IL,12,237,1739,0,0,0
1,UA,IL,16,113,733,0,0,0
0,UA,IL,11,113,867,0,0,0
1,UA,IL,13,216,1744,0,0,1
0,UA,NJ,4,207,1605,0,0,0
1,UA,MA,10,69,413,1,0,0
0,UA,IL,12,183,1250,0,0,0
1,UA,IL,9,96,837,0,0,0
0,UA,IL,12,208,1514,0,0,0
0,UA,IL,19,248,1739,0,0,0
0,UA,IL,20,243,1781,0,0,0
1,UA,NJ,23,146,1065,1,0,1
0,UA,MA,14,72,413,0,0,0
0,UA,IL,19,122,977,0,0,0
1,UA,IL,14,103,733,0,0,0
0,UA,NJ,7,178,1400,0,0,0
0,UA,IL,8,152,1182,0,0,0
0,UA,IL,11,275,1846,0,0,0
1,UA,IL,14,78,588,1,0,1
0,UA,NJ,8,315,2565,0,0,0
1,UA,NJ,10,299,2454,1,0,1
0,UA,IL,20,214,1498,0,0,0
0,UA,NJ,18,225,1605,0,0,0
1,UA,IL,22,191,1440,1,0,0
0,UA,NJ,7,113,746,0,0,0
1,UA,IL,15,129,888,0,0,0
1,UA,NJ,21,333,2548,0,0,1
0,UA,MA,7,120,867,0,0,0
1,UA,MA,17,257,1754,0,0,1
1,UA,IL,21,103,783,0,0,1
1,UA,MA,19,121,867,0,0,1
1,UA,NJ,17,131,937,0,0,1
0,UA,MA,5,356,2704,0,0,0
0,UA,IL,13,133,1005,0,0,0
0,UA,IL,7,107,733,0,0,0
0,UA,NJ,8,99,719,0,0,0
0,UA,NJ,15,67,416,0,0,0
0,UA,IL,10,246,1739,0,0,0
0,UA,IL,19,229,1744,0,0,0
0,UA,IL,16,133,888,0,0,0
0,UA,NJ,12,313,2434,0,0,0
0,UA,IL,14,124,1012,0,0,0
0,UA,IL,15,223,1723,0,0,0
0,UA,MA,5,66,413,0,0,0
0,UA,IL,6,92,622,0,0,0
0,UA,IL,9,92,678,0,0,0
1,UA,NJ,10,137,937,0,0,0
0,UA,IL,13,191,1440,0,0,0
0,UA,IL,17,226,1744,0,0,0
0,UA,NJ,12,155,1167,0,0,0
1,UA,NJ,8,612,4962,0,0,0
1,UA,NJ,13,176,1400,1,0,1
0,UA,MA,15,366,2704,0,0,0
0,UA,IL,19,132,1041,0,0,0
0,UA,NJ,11,162,1023,0,0,0
1,UA,NJ,22,171,1400,1,0,1
1,UA,MA,7,242,1754,0,0,0
1,UA,NJ,22,82,529,1,0,1
0,UA,MA,7,354,2704,0,0,0
0,UA,IL,11,238,1744,0,0,0
1,UA,IL,16,145,622,0,0,0
0,UA,MA,6,201,1597,0,0,0
0,UA,IL,9,49,316,0,0,0
1,UA,NJ,21,91,628,1,0,1
1,UA,IL,16,93,723,0,0,0
0,UA,NJ,7,222,1605,0,0,0
0,UA,NJ,7,329,2402,0,0,0
1,UA,NJ,20,315,2454,1,0,1
1,UA,IL,21,63,416,0,0,0
1,UA,NJ,23,96,748,0,0,1
1,UA,IL,22,125,888,1,0,1
1,UA,IL,19,104,733,0,0,0
0,UA,IL,19,235,1721,0,0,0
0,UA,NJ,7,147,997,0,0,0
0,UA,IL,22,209,1514,0,0,0
1,UA,IL,18,122,1012,0,0,0
1,UA,IL,13,239,1721,0,0,0
0,UA,NJ,14,105,748,0,0,0
1,UA,NJ,19,278,2133,1,0,0
1,UA,IL,14,112,719,0,0,0
1,UA,IL,22,86,622,0,0,1
1,UA,IL,18,80,588,0,0,0
0,UA,IL,14,250,1846,0,0,0
1,UA,IL,22,57,334,0,1,1
1,UA,IL,11,512,4243,1,0,0
0,UA,IL,7,155,1197,0,0,0
0,UA,MA,7,354,2704,0,0,0
0,UA,IL,8,125,1005,0,0,0
1,UA,MA,5,122,867,0,0,0
1,UA,NJ,18,214,1605,1,0,1
1,UA,NJ,12,201,1605,1,0,1
1,UA,IL,20,106,733,0,0,0
1,UA,NJ,9,316,2434,0,0,0
1,UA,NJ,19,335,2500,0,0,0
1,UA,NJ,9,86,631,0,0,0
1,UA,MA,18,335,2704,1,0,1
1,UA,NJ,14,196,1569,1,0,1
0,UA,IL,8,196,1514,0,0,0
1,UA,MA,11,49,200,0,0,0
1,UA,NJ,14,310,2454,0,0,0
1,UA,NJ,22,257,1969,1,0,1
0,UA,IL,12,226,1723,0,0,0
1,UA,IL,8,101,802,1,0,1
1,UA,NJ,22,61,416,1,0,1
1,UA,NJ,22,45,284,1,0,1
1,UA,NJ,18,62,319,1,0,1
1,UA,NJ,16,147,1167,1,0,1
0,UA,NJ,21,282,2227,0,0,0
1,UA,NJ,12,157,1065,0,0,1
0,UA,NJ,5,176,1372,0,0,0
0,UA,NJ,6,121,628,0,0,0
0,UA,NJ,20,51,200,0,0,0
0,UA,NJ,15,45,200,0,0,0
1,UA,NJ,12,49,200,1,0,1
0,UA,NJ,7,46,200,0,0,0
0,UA,NJ,8,106,748,0,0,0
1,UA,NJ,22,32,116,0,0,0
0,UA,NJ,7,190,1504,0,0,0
1,UA,NJ,10,118,746,0,0,0
1,UA,NJ,9,248,1882,0,0,1
0,UA,MA,9,345,2704,0,0,0
1,UA,IL,13,59,416,0,0,0
1,UA,IL,14,24,108,0,0,0
0,UA,IL,7,240,1846,0,0,0
1,UA,IL,21,59,403,0,0,0
1,UA,IL,18,90,723,0,0,0
1,UA,NJ,22,293,2425,1,0,1
0,UA,IL,13,133,1041,0,0,0
0,UA,IL,6,72,528,0,0,0
1,UA,IL,20,229,1671,0,0,1
1,UA,IL,14,95,646,0,0,1
1,UA,IL,8,109,900,0,0,0
0,UA,IL,8,124,977,0,0,0
1,UA,NJ,17,,529,0,0,0
0,UA,IL,9,83,612,0,0,0
0,UA,IL,14,120,888,0,0,0
0,UA,NJ,21,211,1605,0,0,0
1,UA,MA,6,234,1754,0,0,0
1,UA,IL,9,98,783,0,0,1
0,UA,IL,21,104,802,0,0,0
0,UA,IL,17,104,802,0,0,0
1,UA,IL,19,46,316,0,0,0
1,UA,IL,9,95,763,1,0,1
1,UA,IL,8,83,606,1,0,1
0,UA,IL,6,81,588,0,0,0
1,UA,MA,18,202,1597,1,0,1
1,UA,IL,6,230,1744,0,0,0
1,UA,IL,10,96,719,0,0,1
1,UA,IL,7,224,1723,0,0,0
0,UA,IL,9,166,1185,0,0,0
1,UA,IL,7,59,397,1,0,1
1,UA,IL,22,174,1250,1,0,0
0,UA,IL,10,240,1781,0,0,0
0,UA,IL,21,89,646,0,0,0
1,UA,IL,9,238,1739,1,0,0
0,UA,IL,15,27,108,0,0,0
0,UA,IL,17,124,1005,0,0,0
0,UA,IL,12,125,925,0,0,0
1,UA,IL,16,107,802,0,0,0
0,UA,IL,11,139,1120,0,0,0
0,UA,IL,6,248,1846,0,0,0
1,UA,MA,8,46,200,0,0,0
1,UA,NJ,19,329,2402,1,0,0
0,UA,IL,10,107,802,0,0,0
0,UA,MA,9,330,2611,0,0,0
0,UA,NJ,5,107,719,0,0,0
1,UA,NJ,11,295,2227,0,0,1
1,UA,MA,19,69,413,0,0,0
0,UA,IL,10,205,1514,0,0,0
0,UA,NJ,19,70,404,0,0,0
0,UA,IL,10,119,925,0,0,0
0,UA,IL,9,196,1352,0,0,0
0,UA,IL,6,103,733,0,0,0
0,UA,MA,5,46,200,0,0,0
0,UA,IL,12,61,403,0,0,0
1,UA,IL,18,157,1182,0,0,0
1,UA,IL,11,160,1182,1,0,1
1,UA,NJ,23,49,200,1,0,1
0,UA,IL,19,80,588,0,0,0
1,UA,MA,20,46,200,0,0,1
1,UA,NJ,13,42,200,0,0,0
0,UA,IL,6,130,925,0,0,0
1,UA,NJ,19,221,1605,0,0,1
1,UA,NJ,6,183,1400,1,0,0
1,UA,IL,18,120,925,0,0,0
1,UA,IL,7,98,760,0,0,0
1,UA,NJ,18,109,719,0,0,0
0,UA,IL,21,126,888,0,0,0
1,UA,NJ,8,71,416,1,0,1
1,UA,IL,9,138,888,0,0,0
1,UA,IL,14,70,528,0,0,0
0,UA,IL,19,231,1726,0,0,0
1,UA,NJ,8,126,719,1,0,0
1,UA,IL,21,82,588,0,0,0
1,UA,IL,18,101,719,0,0,0
1,UA,IL,9,264,2072,1,0,0
1,UA,IL,17,99,719,1,0,0
1,UA,NJ,18,68,212,1,0,1
1,UA,NJ,10,298,2565,1,0,0
1,UA,NJ,17,134,1008,0,0,0
1,UA,NJ,23,130,997,1,0,1
1,UA,NJ,15,393,2565,0,0,0
0,UA,IL,5,110,733,0,0,0
0,UA,MA,5,43,200,0,0,0
0,UA,IL,12,57,403,0,0,0
0,UA,IL,18,160,1182,0,0,0
0,UA,IL,11,155,1182,0,0,0
1,UA,NJ,22,42,200,0,0,0
0,UA,IL,19,73,588,0,0,0
1,UA,MA,21,46,200,0,0,1
0,UA,NJ,13,40,200,0,0,0
0,UA,IL,6,120,925,0,0,0
1,UA,NJ,16,213,1605,0,0,0
0,UA,NJ,6,172,1400,0,0,0
1,UA,IL,18,144,925,0,0,0
0,UA,IL,7,106,760,0,0,0
0,UA,NJ,18,107,719,0,0,0
0,UA,IL,21,130,888,0,0,0
0,UA,NJ,7,66,416,0,0,0
0,UA,IL,9,116,888,0,0,0
0,UA,IL,13,73,528,0,0,0
1,UA,IL,20,214,1726,0,0,1
0,UA,NJ,6,105,719,0,0,0
0,UA,IL,21,75,588,0,0,0
1,UA,IL,18,109,719,0,0,0
0,UA,IL,7,246,2072,0,0,0
0,UA,IL,16,100,719,0,0,0
0,UA,NJ,14,40,212,0,0,0
1,UA,NJ,10,291,2565,1,0,0
1,UA,NJ,17,139,1008,0,0,0
0,UA,NJ,21,132,997,0,0,0
1,UA,NJ,14,319,2565,0,0,0
0,UA,NJ,14,40,199,0,0,0
0,UA,NJ,11,299,2454,0,0,0
0,UA,IL,14,51,296,0,0,0
1,UA,MA,12,44,200,1,0,0
1,UA,IL,10,119,888,1,0,1
0,UA,NJ,9,115,937,0,0,0
0,UA,IL,13,128,977,0,0,0
0,UA,MA,9,43,200,0,0,0
0,UA,NJ,13,311,2402,0,0,0
1,UA,NJ,19,35,200,1,0,1
0,UA,IL,6,103,717,0,0,0
1,UA,IL,10,228,1846,0,0,0
0,UA,NJ,12,153,997,0,0,0
0,UA,NJ,17,349,2565,0,0,0
1,UA,IL,20,247,1829,1,0,1
0,UA,NJ,10,319,2565,0,0,0
0,UA,NJ,16,305,2454,0,0,0
0,UA,NJ,15,171,1372,0,0,0
1,UA,NJ,8,88,708,0,0,0
1,UA,NJ,21,131,1068,1,0,0
0,UA,IL,19,194,1162,0,0,0
0,UA,IL,14,49,316,0,0,0
0,UA,NJ,10,105,746,0,0,0
1,UA,NJ,7,305,2565,0,0,0
0,UA,IL,7,241,1721,0,0,0
1,UA,IL,19,248,2072,0,0,0
1,UA,NJ,20,189,1504,0,0,0
0,UA,IL,15,215,1744,0,0,0
1,UA,NJ,19,292,2425,1,0,1
0,UA,IL,13,233,1846,0,0,0
0,UA,IL,19,96,733,0,0,0
1,UA,MA,6,319,2611,0,0,0
0,UA,NJ,10,107,719,0,0,0
1,UA,IL,21,94,719,0,0,0
1,UA,NJ,19,181,1400,1,0,0
1,UA,IL,21,97,783,0,0,0
0,UA,NJ,8,90,645,0,0,0
0,UA,NJ,6,123,997,0,0,0
1,UA,NJ,11,273,2227,0,0,0
0,UA,NJ,15,147,1065,0,0,0
1,UA,NJ,9,115,937,0,0,1
0,UA,NJ,15,134,997,0,0,0
1,UA,MA,14,206,1597,0,0,0
